SK_ID_CURR,PREDICT
111112.0,1.0
111127.0,0.93
111142.0,0.99
111146.0,0.92
111165.0,0.99
111168.0,0.75
111169.0,0.97
111172.0,0.95
111173.0,0.8
111174.0,0.82
111175.0,0.86
111176.0,0.99
111177.0,0.94
111180.0,0.79
111182.0,0.97
111192.0,0.89
111194.0,0.95
111196.0,0.97
111197.0,0.61
111198.0,0.83
111205.0,0.89
111207.0,0.84
111222.0,0.88
111228.0,0.9
111233.0,0.91
111256.0,0.96
111258.0,0.93
111262.0,0.68
111263.0,1.0
111267.0,0.83
111269.0,0.92
111276.0,0.96
111277.0,0.99
111279.0,0.92
111290.0,0.89
111294.0,0.93
111295.0,0.97
111315.0,0.94
111318.0,0.93
111327.0,0.8
111328.0,0.91
111332.0,0.98
111338.0,0.93
111343.0,1.0
111344.0,0.95
111345.0,0.91
111347.0,0.94
111356.0,0.88
111359.0,0.94
111367.0,0.79
111368.0,0.91
111391.0,0.9
111408.0,0.82
111412.0,1.0
111419.0,0.91
111422.0,0.79
111423.0,1.0
111439.0,0.97
111452.0,0.94
111456.0,0.99
111467.0,0.96
111478.0,1.0
111482.0,0.96
111488.0,0.99
111503.0,0.91
111510.0,0.88
111512.0,0.85
111518.0,1.0
111532.0,0.93
111537.0,0.96
111541.0,0.98
111544.0,0.97
111550.0,0.92
111554.0,1.0
111560.0,0.97
111566.0,0.91
111567.0,0.88
111592.0,0.94
111618.0,0.86
111620.0,0.88
111627.0,0.86
111641.0,1.0
111646.0,0.96
111652.0,0.9
111657.0,0.96
111664.0,0.57
111665.0,0.95
111669.0,0.76
111673.0,0.95
111687.0,0.95
111688.0,0.97
111689.0,0.98
111694.0,0.68
111695.0,0.95
111698.0,0.9
111703.0,0.84
111709.0,0.89
111712.0,0.87
111715.0,0.96
111724.0,0.83
111730.0,0.94
111747.0,0.95
111760.0,0.97
111761.0,0.87
111763.0,1.0
111776.0,0.88
111777.0,0.61
111781.0,0.85
111793.0,0.97
111804.0,0.86
111810.0,0.96
111816.0,0.89
111818.0,0.95
111830.0,0.8
111832.0,0.9
111841.0,0.63
111842.0,0.85
111843.0,0.92
111846.0,0.98
111848.0,1.0
111856.0,0.93
111857.0,0.9
111877.0,0.88
111882.0,0.8
111883.0,0.88
111891.0,0.88
111893.0,0.92
111901.0,1.0
111912.0,1.0
111913.0,0.85
111955.0,0.75
111958.0,0.93
111960.0,0.99
111967.0,0.97
112000.0,0.7
112003.0,0.55
112015.0,0.93
112019.0,0.94
112020.0,0.71
112028.0,0.84
112029.0,1.0
112031.0,0.89
112039.0,0.93
112042.0,0.85
112049.0,0.71
112052.0,0.98
112054.0,0.89
112055.0,0.9
112063.0,0.9
112070.0,0.86
112071.0,0.7
112080.0,0.91
112083.0,0.94
112085.0,0.95
112089.0,0.89
112098.0,1.0
112100.0,0.94
112105.0,0.88
112124.0,1.0
112126.0,0.99
112127.0,0.99
112128.0,0.86
112148.0,1.0
112149.0,0.87
112165.0,0.82
112170.0,0.89
112171.0,0.94
112176.0,0.93
112186.0,0.74
112199.0,0.89
112203.0,0.95
112214.0,0.96
112215.0,0.95
112216.0,0.95
112224.0,0.84
112225.0,0.86
112231.0,0.9
112234.0,0.86
112235.0,0.91
112236.0,0.65
112254.0,0.97
112265.0,0.97
112271.0,0.95
112284.0,0.99
112287.0,0.8
112295.0,0.94
112303.0,0.83
112307.0,0.92
112310.0,0.92
112312.0,1.0
112313.0,0.97
112326.0,0.99
112333.0,0.97
112334.0,0.98
112339.0,0.91
112347.0,1.0
112350.0,0.79
112356.0,1.0
112357.0,0.91
112359.0,1.0
112360.0,0.91
112371.0,0.85
112385.0,0.94
112392.0,0.77
112401.0,0.95
112405.0,0.91
112414.0,0.98
112429.0,0.99
112448.0,0.97
112467.0,0.63
112468.0,0.99
112469.0,0.92
112491.0,0.93
112500.0,0.94
112510.0,0.95
112535.0,0.96
112537.0,0.94
112551.0,0.99
112552.0,0.88
112556.0,0.95
112577.0,0.85
112590.0,0.95
112593.0,0.78
112596.0,1.0
112601.0,0.9
112604.0,0.95
112622.0,0.99
112655.0,0.89
112663.0,0.86
112667.0,0.97
112670.0,1.0
112676.0,0.88
112677.0,0.85
112679.0,0.85
112683.0,1.0
112688.0,0.85
112692.0,0.79
112696.0,1.0
112702.0,0.8
112709.0,0.96
112720.0,0.91
112735.0,0.91
112738.0,0.97
112742.0,0.87
112748.0,0.93
112749.0,0.84
112766.0,0.94
112767.0,0.93
112769.0,0.9
112771.0,1.0
112775.0,1.0
112794.0,0.97
112795.0,0.95
112796.0,0.94
112815.0,0.89
112817.0,0.84
112821.0,0.86
112822.0,0.93
112829.0,0.96
112831.0,1.0
112835.0,0.88
112838.0,0.98
112842.0,0.88
112844.0,1.0
112845.0,0.94
112846.0,0.98
112847.0,0.95
112867.0,0.86
112868.0,0.86
112874.0,0.98
112879.0,0.93
112882.0,0.96
112886.0,0.9
112895.0,0.92
112896.0,0.99
112902.0,0.97
112904.0,0.87
112917.0,0.96
112932.0,0.8
112944.0,0.88
112946.0,0.99
112947.0,0.96
112948.0,0.84
112966.0,0.98
112967.0,0.95
112971.0,1.0
112973.0,0.81
112974.0,0.9
112978.0,0.9
112988.0,0.97
112992.0,0.99
113003.0,0.94
113004.0,0.98
113007.0,1.0
113020.0,0.95
113025.0,0.96
113032.0,0.95
113042.0,0.87
113047.0,0.92
113066.0,0.94
113067.0,0.99
113071.0,0.93
113087.0,0.54
113108.0,0.92
113109.0,0.95
113123.0,0.96
113128.0,0.99
113134.0,0.99
113151.0,0.98
113175.0,0.78
113181.0,0.84
113188.0,0.95
113191.0,0.74
113193.0,0.96
113201.0,0.99
113209.0,0.87
113222.0,0.9
113248.0,0.89
113272.0,0.99
113276.0,0.83
113287.0,0.85
113302.0,0.92
113308.0,0.88
113316.0,0.85
113318.0,0.95
113320.0,0.96
113322.0,1.0
113325.0,0.68
113326.0,0.92
113332.0,0.96
113346.0,0.99
113352.0,0.78
113361.0,0.96
113362.0,0.88
113365.0,0.96
113366.0,0.9
113368.0,0.89
113382.0,0.65
113385.0,0.91
113390.0,0.99
113391.0,0.75
113393.0,0.93
113396.0,0.91
113397.0,0.93
113402.0,0.83
113403.0,0.95
113405.0,0.85
113406.0,1.0
113410.0,0.78
113413.0,0.71
113418.0,0.86
113419.0,0.94
113435.0,0.91
113438.0,0.93
113447.0,0.6
113458.0,0.98
113466.0,0.83
113475.0,0.83
113482.0,0.92
113490.0,0.84
113505.0,1.0
113508.0,0.96
113520.0,0.94
113532.0,0.67
113535.0,0.85
113549.0,0.55
113557.0,0.94
113558.0,0.91
113561.0,0.91
113566.0,0.84
113569.0,0.98
113574.0,0.95
113576.0,0.83
113577.0,1.0
113585.0,0.93
113587.0,0.91
113599.0,0.92
113601.0,0.85
113602.0,0.94
113605.0,0.85
113609.0,0.95
113611.0,0.97
113616.0,0.93
113627.0,0.98
113631.0,0.99
113643.0,1.0
113652.0,0.99
113657.0,0.9
113659.0,0.98
113672.0,0.93
113680.0,0.86
113692.0,0.98
113694.0,0.88
113695.0,1.0
113701.0,0.67
113733.0,0.93
113738.0,0.78
113740.0,0.81
113742.0,0.99
113777.0,0.97
113783.0,0.91
113788.0,0.83
113789.0,0.97
113791.0,0.98
113795.0,1.0
113799.0,0.72
113805.0,0.94
113820.0,0.96
113822.0,0.89
113824.0,0.92
113829.0,0.99
113832.0,0.96
113833.0,0.8
113841.0,0.93
113849.0,0.77
113862.0,0.97
113863.0,0.96
113864.0,0.97
113870.0,0.95
113875.0,0.87
113882.0,0.79
113887.0,0.93
113894.0,0.98
113909.0,0.85
113930.0,1.0
113936.0,0.92
113939.0,0.97
113942.0,1.0
113943.0,1.0
113945.0,0.84
113947.0,0.81
113950.0,0.92
113951.0,0.96
113957.0,0.93
113966.0,0.94
113967.0,0.94
113977.0,0.98
113984.0,0.94
113986.0,0.82
113992.0,0.97
113998.0,0.92
113999.0,0.87
114003.0,0.82
114010.0,0.67
114011.0,0.94
114032.0,0.88
114047.0,0.95
114055.0,0.9
114056.0,0.83
114064.0,0.94
114065.0,0.89
114067.0,0.98
114068.0,0.86
114075.0,0.97
114076.0,0.86
114077.0,0.76
114094.0,0.8
114095.0,0.95
114109.0,0.87
114114.0,1.0
114116.0,0.83
114127.0,0.96
114158.0,0.95
114168.0,0.96
114169.0,0.98
114171.0,0.96
114180.0,0.98
114193.0,0.9
114198.0,0.93
114201.0,0.91
114202.0,0.92
114207.0,0.93
114210.0,0.93
114221.0,0.92
114222.0,0.75
114227.0,0.97
114250.0,0.73
114253.0,0.86
114265.0,0.93
114267.0,0.98
114273.0,1.0
114280.0,0.97
114281.0,1.0
114283.0,0.99
114291.0,0.94
114310.0,0.94
114316.0,0.84
114326.0,0.94
114327.0,0.87
114339.0,0.86
114352.0,0.91
114359.0,1.0
114360.0,1.0
114382.0,0.96
114396.0,0.84
114397.0,0.99
114415.0,0.82
114425.0,0.88
114434.0,0.89
114456.0,0.95
114463.0,0.79
114469.0,0.92
114476.0,0.88
114480.0,0.78
114482.0,0.83
114492.0,0.93
114493.0,0.96
114501.0,0.96
114506.0,0.96
114510.0,0.8
114515.0,0.92
114524.0,0.94
114545.0,0.97
114546.0,0.82
114560.0,0.97
114562.0,0.81
114563.0,0.83
114566.0,0.97
114599.0,0.99
114601.0,0.76
114607.0,0.95
114612.0,0.96
114622.0,0.64
114625.0,0.97
114634.0,0.99
114635.0,0.9
114641.0,0.71
114644.0,0.95
114645.0,0.95
114651.0,0.69
114653.0,0.73
114654.0,0.97
114667.0,0.88
114668.0,0.96
114670.0,0.89
114686.0,0.92
114688.0,0.99
114690.0,0.97
114691.0,0.91
114700.0,0.88
114706.0,0.68
114740.0,0.93
114741.0,0.94
114755.0,0.95
114757.0,0.89
114767.0,0.84
114772.0,0.96
114780.0,0.98
114782.0,0.83
114791.0,0.89
114815.0,1.0
114823.0,0.89
114835.0,0.95
114838.0,0.85
114840.0,0.92
114842.0,0.94
114844.0,0.98
114850.0,0.98
114853.0,0.9
114856.0,0.98
114857.0,0.98
114858.0,0.96
114864.0,0.98
114871.0,0.86
114875.0,0.98
114879.0,0.63
114893.0,0.86
114912.0,0.96
114922.0,0.84
114930.0,0.85
114945.0,0.84
114951.0,0.92
114958.0,0.97
114962.0,0.76
114976.0,0.96
114978.0,0.91
114987.0,0.93
115002.0,1.0
115005.0,0.79
115023.0,0.95
115030.0,0.81
115033.0,0.97
115034.0,1.0
115038.0,0.9
115046.0,0.87
115049.0,0.9
115055.0,0.94
115059.0,0.61
115076.0,0.51
115078.0,0.99
115081.0,0.97
115085.0,0.96
115096.0,0.88
115101.0,1.0
115114.0,0.76
115119.0,0.93
115121.0,0.95
115122.0,0.99
115144.0,0.87
115147.0,0.96
115151.0,0.8
115172.0,0.89
115175.0,0.8
115183.0,0.76
115185.0,1.0
115197.0,0.93
115200.0,0.94
115207.0,0.98
115217.0,0.78
115230.0,0.97
115237.0,0.97
115246.0,0.71
115251.0,0.86
115269.0,0.97
115290.0,0.95
115299.0,0.99
115309.0,0.83
115310.0,0.96
115311.0,0.7
115312.0,0.91
115323.0,0.95
115324.0,0.87
115341.0,0.93
115342.0,0.9
115343.0,0.79
115350.0,0.94
115354.0,0.84
115360.0,0.94
115368.0,0.85
115373.0,0.93
115396.0,0.99
115400.0,0.99
115401.0,0.96
115404.0,0.65
115405.0,0.78
115406.0,0.96
115407.0,1.0
115412.0,0.95
115413.0,0.95
115415.0,0.55
115423.0,0.98
115427.0,0.86
115428.0,0.86
115439.0,0.92
115440.0,0.99
115447.0,0.83
115450.0,0.81
115457.0,0.97
115459.0,0.93
115463.0,0.95
115473.0,0.72
115477.0,0.97
115479.0,0.94
115480.0,0.92
115481.0,0.82
115485.0,0.85
115489.0,0.93
115495.0,0.68
115500.0,0.69
115521.0,0.95
115572.0,1.0
115580.0,0.7
115582.0,0.99
115586.0,0.89
115587.0,0.98
115588.0,0.94
115591.0,0.78
115592.0,0.9
115618.0,0.75
115619.0,0.89
115621.0,0.89
115632.0,0.99
115646.0,0.94
115658.0,0.91
115671.0,1.0
115680.0,0.86
115686.0,0.96
115688.0,0.92
115705.0,0.99
115707.0,0.92
115708.0,0.92
115726.0,0.81
115759.0,0.92
115773.0,0.93
115777.0,0.87
115778.0,1.0
115781.0,0.77
115801.0,0.91
115804.0,0.82
115810.0,0.92
115812.0,0.97
115820.0,0.86
115827.0,0.77
115831.0,0.96
115841.0,0.97
115846.0,0.94
115852.0,0.95
115857.0,0.93
115858.0,0.93
115860.0,0.85
115865.0,0.73
115867.0,0.94
115869.0,0.96
115877.0,0.77
115904.0,1.0
115913.0,0.92
115916.0,0.55
115928.0,0.97
115932.0,0.98
115933.0,0.98
115937.0,0.99
115938.0,0.74
115957.0,0.96
115958.0,0.99
115969.0,0.98
115980.0,0.9
115984.0,0.94
116006.0,0.82
116007.0,0.81
116008.0,0.96
116009.0,1.0
116011.0,0.73
116012.0,0.94
116015.0,0.98
116025.0,0.92
116047.0,0.6
116052.0,0.99
116068.0,0.86
116077.0,0.89
116084.0,0.94
116089.0,0.99
116093.0,0.81
116097.0,0.92
116102.0,0.97
116118.0,0.83
116119.0,0.72
116125.0,1.0
116128.0,0.99
116135.0,0.94
116140.0,0.97
116141.0,0.79
116142.0,0.95
116153.0,0.8
116156.0,0.9
116157.0,0.85
116167.0,0.95
116168.0,0.88
116175.0,0.87
116187.0,0.87
116189.0,0.98
116191.0,1.0
116201.0,0.81
116210.0,0.89
116213.0,0.9
116215.0,0.98
116223.0,0.96
116226.0,0.93
116228.0,0.93
116241.0,0.95
116247.0,0.9
116266.0,0.94
116276.0,0.99
116287.0,0.98
116289.0,0.97
116292.0,0.55
116306.0,0.86
116309.0,0.84
116312.0,0.8
116313.0,0.91
116335.0,0.96
116342.0,0.92
116348.0,0.72
116367.0,0.96
116380.0,0.96
116383.0,0.98
116389.0,0.97
116395.0,0.94
116397.0,0.97
116398.0,0.97
116402.0,0.96
116404.0,0.95
116406.0,0.71
116424.0,0.89
116428.0,0.82
116436.0,0.95
116440.0,0.93
116448.0,0.7
116458.0,0.91
116466.0,0.96
116469.0,1.0
116473.0,0.99
116474.0,0.81
116479.0,0.89
116480.0,0.97
116491.0,0.85
116493.0,0.73
116505.0,0.97
116511.0,0.82
116525.0,0.87
116535.0,0.7
116544.0,0.93
116546.0,0.86
116562.0,0.99
116565.0,0.99
116578.0,0.87
116579.0,0.92
116580.0,0.98
116582.0,0.97
116584.0,0.66
116586.0,0.77
116596.0,0.92
116597.0,0.98
116598.0,0.96
116604.0,0.99
116608.0,0.97
116609.0,0.9
116613.0,0.94
116614.0,0.94
116615.0,1.0
116633.0,0.86
116637.0,0.96
116643.0,1.0
116647.0,0.83
116656.0,1.0
116659.0,0.82
116662.0,0.67
116676.0,0.96
116680.0,0.97
116681.0,0.84
116683.0,1.0
116684.0,0.83
116712.0,0.88
116720.0,0.96
116726.0,0.67
116729.0,0.9
116737.0,0.88
116745.0,0.82
116747.0,0.97
116766.0,0.87
116781.0,1.0
116783.0,0.8
116787.0,0.95
116788.0,0.93
116789.0,0.83
116801.0,0.95
116803.0,0.91
116804.0,1.0
116806.0,0.84
116815.0,0.95
116817.0,0.93
116825.0,0.77
116828.0,0.78
116829.0,0.9
116853.0,0.73
116854.0,0.96
116859.0,0.91
116860.0,0.99
116865.0,0.89
116872.0,1.0
116880.0,1.0
116882.0,0.96
116893.0,0.92
116896.0,1.0
116906.0,0.96
116908.0,0.65
116925.0,0.66
116926.0,0.98
116948.0,0.95
116949.0,0.96
116955.0,0.92
116964.0,0.95
116974.0,0.96
116976.0,0.9
116990.0,0.99
116993.0,0.88
116994.0,1.0
116997.0,1.0
117003.0,0.69
117007.0,0.89
117011.0,0.96
117012.0,0.99
117019.0,0.93
117021.0,0.84
117030.0,0.76
117036.0,0.78
117043.0,0.91
117054.0,0.99
117070.0,0.93
117077.0,0.88
117087.0,0.97
117093.0,0.68
117105.0,0.96
117112.0,0.98
117129.0,0.82
117135.0,0.83
117138.0,0.89
117142.0,0.99
117148.0,0.95
117157.0,0.97
117170.0,0.78
117171.0,0.93
117172.0,0.96
117178.0,0.91
117186.0,0.96
117187.0,0.99
117193.0,1.0
117194.0,0.99
117199.0,0.8
117207.0,0.85
117211.0,0.85
117216.0,0.87
117217.0,0.95
117218.0,0.99
117219.0,0.94
117224.0,0.98
117225.0,0.87
117239.0,1.0
117242.0,0.96
117249.0,0.9
117255.0,0.83
117257.0,0.86
117272.0,0.89
117284.0,0.83
117287.0,0.83
117293.0,0.8
117298.0,0.94
117299.0,0.93
117307.0,0.79
117321.0,0.92
117323.0,0.98
117326.0,0.63
117327.0,0.93
117341.0,0.91
117350.0,0.9
117362.0,1.0
117375.0,0.89
117391.0,0.99
117392.0,0.96
117396.0,0.97
117399.0,0.93
117400.0,0.98
117402.0,0.93
117406.0,0.77
117417.0,1.0
117418.0,0.96
117425.0,0.98
117428.0,0.87
117443.0,0.87
117448.0,0.77
117449.0,0.89
117450.0,0.91
117463.0,0.87
117467.0,0.9
117478.0,0.99
117480.0,0.97
117483.0,1.0
117484.0,0.99
117495.0,0.87
117498.0,0.84
117501.0,0.94
117503.0,0.95
117520.0,1.0
117524.0,0.9
117525.0,0.98
117526.0,0.87
117527.0,0.84
117531.0,0.88
117545.0,0.91
117547.0,0.96
117557.0,0.85
117563.0,0.8
117564.0,0.96
117598.0,0.91
117599.0,0.85
117610.0,0.89
117614.0,0.8
117616.0,0.96
117623.0,0.9
117625.0,1.0
117633.0,0.95
117634.0,0.92
117639.0,0.96
117652.0,0.83
117653.0,0.67
117660.0,0.85
117661.0,0.97
117662.0,1.0
117676.0,0.95
117677.0,0.97
117681.0,0.91
117684.0,0.87
117707.0,0.95
117736.0,0.86
117737.0,0.96
117741.0,1.0
117746.0,0.91
117753.0,0.86
117755.0,0.94
117775.0,0.94
117784.0,0.87
117786.0,0.84
117791.0,1.0
117801.0,0.94
117805.0,0.91
117816.0,0.9
117824.0,0.99
117835.0,0.93
117837.0,0.96
117847.0,1.0
117853.0,0.99
117854.0,0.83
117886.0,0.86
117900.0,0.87
117920.0,0.88
117924.0,0.92
117925.0,0.87
117934.0,0.95
117957.0,0.97
117959.0,0.98
117967.0,0.98
117969.0,0.85
117981.0,0.9
117982.0,0.88
117996.0,0.92
118000.0,0.82
118018.0,0.93
118025.0,0.82
118026.0,0.99
118044.0,0.79
118045.0,1.0
118048.0,0.96
118055.0,0.85
118058.0,0.87
118060.0,1.0
118066.0,0.82
118071.0,0.97
118072.0,0.74
118082.0,1.0
118089.0,0.94
118106.0,0.98
118115.0,0.85
118127.0,0.89
118144.0,0.92
118150.0,0.94
118151.0,0.97
118157.0,0.96
118162.0,0.96
118163.0,0.87
118166.0,0.96
118181.0,0.91
118191.0,0.86
118202.0,1.0
118205.0,0.98
118214.0,0.75
118251.0,0.91
118264.0,0.95
118271.0,0.99
118272.0,0.81
118276.0,0.96
118287.0,0.86
118291.0,0.98
118292.0,0.93
118294.0,0.91
118305.0,0.81
118312.0,0.97
118319.0,0.91
118321.0,0.81
118326.0,0.8
118342.0,0.99
118343.0,0.75
118353.0,0.96
118354.0,0.89
118358.0,0.95
118359.0,0.93
118365.0,0.84
118367.0,0.92
118368.0,0.6
118371.0,0.8
118378.0,1.0
118379.0,0.95
118383.0,0.83
118386.0,0.74
118387.0,0.98
118400.0,0.86
118403.0,0.83
118428.0,0.86
118440.0,0.98
118459.0,0.8
118490.0,0.69
118491.0,0.9
118492.0,0.91
118498.0,0.92
118499.0,0.76
118509.0,1.0
118518.0,0.91
118531.0,1.0
118532.0,0.68
118546.0,0.81
118548.0,0.91
118558.0,0.97
118560.0,0.96
118561.0,0.86
118562.0,1.0
118564.0,1.0
118569.0,0.96
118578.0,0.85
118585.0,0.87
118591.0,0.82
118592.0,0.92
118594.0,0.85
118611.0,0.79
118614.0,0.97
118622.0,0.93
118641.0,0.83
118642.0,0.84
118650.0,0.78
118666.0,0.71
118696.0,1.0
118697.0,0.62
118710.0,0.94
118717.0,0.86
118720.0,0.95
118735.0,0.94
118747.0,0.94
118750.0,0.92
118789.0,0.96
118791.0,1.0
118803.0,0.99
118804.0,0.97
118806.0,0.92
118809.0,0.88
118823.0,0.78
118842.0,0.97
118871.0,0.97
118874.0,0.84
118876.0,0.99
118886.0,0.98
118888.0,0.94
118889.0,0.94
118894.0,0.96
118898.0,0.81
118905.0,1.0
118911.0,0.9
118915.0,0.97
118916.0,0.96
118925.0,0.93
118926.0,0.97
118929.0,0.89
118935.0,0.97
118947.0,0.73
118951.0,0.9
118953.0,0.87
118960.0,0.98
118973.0,0.94
119001.0,1.0
119003.0,0.91
119009.0,0.99
119011.0,0.96
119012.0,0.99
119014.0,0.91
119025.0,0.55
119047.0,0.97
119049.0,0.67
119057.0,1.0
119062.0,0.86
119064.0,0.83
119069.0,0.94
119079.0,0.92
119088.0,0.65
119091.0,0.91
119095.0,0.86
119104.0,0.86
119108.0,0.98
119109.0,0.96
119115.0,0.85
119125.0,0.92
119146.0,0.99
119148.0,0.96
119160.0,0.97
119164.0,0.85
119169.0,0.95
119179.0,0.88
119187.0,0.88
119191.0,0.82
119205.0,0.87
119207.0,0.85
119208.0,0.89
119217.0,0.98
119230.0,0.97
119232.0,1.0
119236.0,0.98
119238.0,1.0
119240.0,0.84
119250.0,0.99
119251.0,0.93
119252.0,0.92
119266.0,0.97
119267.0,0.97
119270.0,0.94
119272.0,0.97
119276.0,0.97
119281.0,0.99
119295.0,0.91
119313.0,0.87
119318.0,0.74
119321.0,0.99
119340.0,1.0
119341.0,0.83
119344.0,0.93
119348.0,0.92
119353.0,0.92
119361.0,0.99
119362.0,0.97
119376.0,0.97
119383.0,0.93
119391.0,0.98
119394.0,0.97
119395.0,0.95
119415.0,1.0
119430.0,0.93
119441.0,0.82
119454.0,0.93
119468.0,0.98
119474.0,0.94
119492.0,0.96
119496.0,0.99
119500.0,0.93
119501.0,0.96
119510.0,0.87
119518.0,0.96
119524.0,0.99
119533.0,0.96
119540.0,0.77
119553.0,0.9
119573.0,0.91
119593.0,0.96
119594.0,0.69
119595.0,0.99
119596.0,0.98
119607.0,0.94
119609.0,0.91
119616.0,0.91
119618.0,0.79
119619.0,0.97
119628.0,0.99
119630.0,0.95
119632.0,0.78
119648.0,0.97
119671.0,0.95
119675.0,1.0
119683.0,0.85
119689.0,0.59
119697.0,0.98
119698.0,0.89
119702.0,0.9
119709.0,0.92
119715.0,0.89
119718.0,0.79
119719.0,0.94
119731.0,0.93
119736.0,0.87
119745.0,0.94
119749.0,0.83
119751.0,0.97
119757.0,0.89
119761.0,0.94
119762.0,0.97
119771.0,1.0
119778.0,0.97
119784.0,0.96
119788.0,0.98
119802.0,0.98
119803.0,0.96
119806.0,0.95
119810.0,0.8
119811.0,0.97
119813.0,1.0
119820.0,0.96
119821.0,0.99
119842.0,0.98
119843.0,0.87
119844.0,0.95
119861.0,0.84
119866.0,0.69
119868.0,0.98
119875.0,1.0
119896.0,0.98
119898.0,0.89
119921.0,0.94
119922.0,0.96
119929.0,0.77
119934.0,0.94
119938.0,0.92
119947.0,0.83
119948.0,0.98
119967.0,1.0
119977.0,0.92
119980.0,1.0
119984.0,0.92
119989.0,0.97
119990.0,0.99
119994.0,0.97
119999.0,0.9
120004.0,0.92
120020.0,0.81
120030.0,0.88
120036.0,1.0
120050.0,0.94
120051.0,0.92
120053.0,0.95
120075.0,0.96
120076.0,0.84
120088.0,0.68
120099.0,0.96
120101.0,1.0
120102.0,0.95
120108.0,0.95
120145.0,0.97
120146.0,1.0
120154.0,0.91
120156.0,0.7
120165.0,0.72
120166.0,0.79
120176.0,0.92
120179.0,0.99
120182.0,0.91
120198.0,0.62
120205.0,0.91
120208.0,1.0
120214.0,0.9
120220.0,0.97
120227.0,0.93
120233.0,0.86
120240.0,0.86
120243.0,0.8
120266.0,1.0
120268.0,0.64
120280.0,0.94
120281.0,0.8
120284.0,0.94
120298.0,0.89
120304.0,0.9
120306.0,0.95
120320.0,0.98
120325.0,0.92
120326.0,0.99
120335.0,0.89
120341.0,0.93
120343.0,0.89
120388.0,0.93
120390.0,0.91
120404.0,0.88
120405.0,1.0
120408.0,0.96
120415.0,0.76
120421.0,0.99
120422.0,0.59
120433.0,0.91
120437.0,0.93
120440.0,0.87
120441.0,0.94
120449.0,0.95
120457.0,1.0
120459.0,0.87
120460.0,0.71
120463.0,1.0
120464.0,0.78
120470.0,0.89
120488.0,0.97
120535.0,0.77
120538.0,0.95
120539.0,0.99
120541.0,0.78
120562.0,0.9
120570.0,0.83
120580.0,0.95
120581.0,0.97
120591.0,1.0
120593.0,0.94
120598.0,0.79
120603.0,0.87
120607.0,0.93
120642.0,0.92
120647.0,0.9
120649.0,0.9
120664.0,0.89
120665.0,0.75
120671.0,0.99
120678.0,0.97
120679.0,0.97
120680.0,1.0
120681.0,0.94
120691.0,0.66
120696.0,0.6
120697.0,0.94
120713.0,0.95
120721.0,0.97
120725.0,0.65
120734.0,0.96
120740.0,0.96
120748.0,1.0
120755.0,0.92
120759.0,0.82
120761.0,0.96
120764.0,0.92
120770.0,0.79
120777.0,0.9
120796.0,0.89
120803.0,0.96
120809.0,0.84
120811.0,0.94
120826.0,0.95
120829.0,0.85
120832.0,0.9
120840.0,0.95
120857.0,0.94
120885.0,0.98
120891.0,0.92
120894.0,0.79
120905.0,1.0
120913.0,0.9
120914.0,0.7
120918.0,0.88
120921.0,0.9
120923.0,0.99
120927.0,0.99
120928.0,0.9
120934.0,0.78
120936.0,1.0
120942.0,0.95
120946.0,1.0
120947.0,0.95
120953.0,0.91
120955.0,0.93
120956.0,0.9
120977.0,0.77
120980.0,1.0
120981.0,0.96
120982.0,0.92
120991.0,0.99
121011.0,0.86
121013.0,0.84
121018.0,0.93
121020.0,0.96
121037.0,0.88
121038.0,0.88
121039.0,0.97
121045.0,0.99
121046.0,0.92
121059.0,0.82
121066.0,0.97
121078.0,0.98
121080.0,0.97
121081.0,0.9
121086.0,0.95
121099.0,0.94
121100.0,0.81
121107.0,0.8
121108.0,0.91
121111.0,0.92
121130.0,0.92
121131.0,0.94
121135.0,0.7
121152.0,0.97
121156.0,0.98
121160.0,0.97
121162.0,0.98
121175.0,0.69
121181.0,0.92
121186.0,0.94
121197.0,0.94
121201.0,0.9
121208.0,0.82
121215.0,0.53
121220.0,0.81
121225.0,0.81
121227.0,0.94
121228.0,0.97
121243.0,0.92
121258.0,1.0
121259.0,0.97
121265.0,0.96
121279.0,0.76
121280.0,0.89
121281.0,0.98
121283.0,0.93
121288.0,1.0
121296.0,0.98
121300.0,0.95
121308.0,1.0
121321.0,0.87
121323.0,0.97
121332.0,0.95
121334.0,0.97
121348.0,0.95
121350.0,0.85
121351.0,0.83
121363.0,0.74
121379.0,0.89
121380.0,0.88
121383.0,0.69
121387.0,0.89
121414.0,1.0
121416.0,0.87
121422.0,0.9
121423.0,0.92
121427.0,1.0
121431.0,0.84
121438.0,0.99
121460.0,0.77
121479.0,0.91
121482.0,0.88
121483.0,0.88
121488.0,0.93
121489.0,0.72
121492.0,0.86
121502.0,0.96
121503.0,0.75
121513.0,0.96
121544.0,0.98
121545.0,0.85
121546.0,0.91
121552.0,0.93
121553.0,1.0
121556.0,0.68
121557.0,0.96
121583.0,0.89
121588.0,0.98
121596.0,0.95
121597.0,1.0
121612.0,0.71
121618.0,0.96
121619.0,0.99
121621.0,0.92
121622.0,0.78
121626.0,0.84
121628.0,0.93
121630.0,0.99
121631.0,0.88
121632.0,0.94
121641.0,1.0
121695.0,0.9
121733.0,0.97
121754.0,0.99
121762.0,0.86
121765.0,0.84
121766.0,0.97
121771.0,0.95
121772.0,1.0
121778.0,0.87
121791.0,0.69
121792.0,0.79
121822.0,0.99
